season,player_id,player_name,team,position,green_zone_carries,targets,HVTs,team_green_zone_carries_all_games,total_team_RB_HVTs_all_games,team_green_zone_carries_in_played_games,total_team_RB_HVTs_in_played_games,games_played_season,HVTs_per_game,pct_team_green_zone_carries_all_games,pct_team_green_zone_carries_in_played_games,pct_team_RB_HVTs_all_games,pct_team_RB_HVTs_in_played_games,total_pass_attempts,total_touchdown_passes,avg_cpoe,touchdown_rate,games_over_30_degrees,games_below_30_degrees,avg_fp_over_30_degrees,avg_fp_below_30_degrees,avg_fp_wind_below_20_mph,avg_fp_wind_above_20_mph,diff_fp_temp_30_degrees,diff_fp_wind_20_mph,avg_pass_epa_deep_left,avg_pass_epa_deep_middle,avg_pass_epa_deep_right,avg_pass_epa_short_left,avg_pass_epa_short_middle,avg_pass_epa_short_right,avg_rec_epa_rec_deep_left,avg_rec_epa_rec_deep_middle,avg_rec_epa_rec_deep_right,avg_rec_epa_rec_short_left,avg_rec_epa_rec_short_middle,avg_rec_epa_rec_short_right,pct_targets_rec_deep_left,pct_targets_rec_deep_middle,pct_targets_rec_deep_right,pct_targets_rec_short_left,pct_targets_rec_short_middle,pct_targets_rec_short_right,total_tackled_for_loss,total_rb_carries,pct_carries_tackled_for_loss,down_1_attempts,down_1_completions,down_1_passing_yards,down_1_passing_tds,down_1_interceptions,down_1_sacks_taken,down_1_passing_first_downs,down_1_carries,down_1_rushing_yards,down_1_rushing_tds,down_1_fumbles,down_1_rushing_first_downs,down_1_targets,down_1_receptions,down_1_receiving_yards,down_1_receiving_tds,down_1_receiving_first_downs,down_1_total_first_downs,down_1_team_carries_in_played_games,down_1_team_targets_in_played_games,down_1_team_receptions_in_played_games,down_1_team_rush_fd_in_played_games,down_1_team_rec_fd_in_played_games,down_1_games_played,down_1_team_carries_all_games,down_1_team_targets_all_games,down_1_team_receptions_all_games,down_1_team_rush_fd_all_games,down_1_team_rec_fd_all_games,down_1_pct_team_carries_in_played_games,down_1_pct_team_targets_in_played_games,down_1_pct_team_receptions_in_played_games,down_1_pct_team_rush_fd_in_played_games,down_1_pct_team_rec_fd_in_played_games,down_1_yards_per_pass_attempt,down_1_yards_per_completion,down_1_yards_per_carry,down_1_yards_per_target,down_1_yards_per_reception,down_1_pass_attempts_per_game,down_1_completions_per_game,down_1_passing_yards_per_game,down_1_passing_first_downs_per_game,down_1_carries_per_game,down_1_rushing_yards_per_game,down_1_rushing_first_downs_per_game,down_1_targets_per_game,down_1_receptions_per_game,down_1_receiving_yards_per_game,down_1_receiving_first_downs_per_game,down_3_attempts,down_3_completions,down_3_passing_yards,down_3_passing_tds,down_3_interceptions,down_3_sacks_taken,down_3_passing_first_downs,down_3_carries,down_3_rushing_yards,down_3_rushing_tds,down_3_fumbles,down_3_rushing_first_downs,down_3_targets,down_3_receptions,down_3_receiving_yards,down_3_receiving_tds,down_3_receiving_first_downs,down_3_total_first_downs,down_3_team_carries_in_played_games,down_3_team_targets_in_played_games,down_3_team_receptions_in_played_games,down_3_team_rush_fd_in_played_games,down_3_team_rec_fd_in_played_games,down_3_games_played,down_3_team_carries_all_games,down_3_team_targets_all_games,down_3_team_receptions_all_games,down_3_team_rush_fd_all_games,down_3_team_rec_fd_all_games,down_3_pct_team_carries_in_played_games,down_3_pct_team_targets_in_played_games,down_3_pct_team_receptions_in_played_games,down_3_pct_team_rush_fd_in_played_games,down_3_pct_team_rec_fd_in_played_games,down_3_yards_per_pass_attempt,down_3_yards_per_completion,down_3_yards_per_carry,down_3_yards_per_target,down_3_yards_per_reception,down_3_pass_attempts_per_game,down_3_completions_per_game,down_3_passing_yards_per_game,down_3_passing_first_downs_per_game,down_3_carries_per_game,down_3_rushing_yards_per_game,down_3_rushing_first_downs_per_game,down_3_targets_per_game,down_3_receptions_per_game,down_3_receiving_yards_per_game,down_3_receiving_first_downs_per_game
2021,00-0035378,A.Wingard,JAX,DB,0,0,NA,34,390,5,26,1,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,00-0035399,S.Morgan,CIN,WR,0,4,NA,36,479,9,101,3,NA,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,-0.72,0,0,-0.155,0,0,0.25,0,0,0.75,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,0,0,30,19,10,5,2,2,248,219,147,27,65,0,0.105,0.2,0,0,0,0,0,5.5,5.5,0,0,0,0,0,NA,0,1,1,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,00-0035414,J.Guyton,LAC,WR,0,48,NA,49,482,47,454,16,NA,0,0,NA,NA,NA,NA,NA,NA,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,4.554,0.025,0.331,-0.088,0.393,0.062,0.042,0.104,0.25,0.062,0.479,NA,NA,NA,0,0,0,0,0,0,0,5,23,0,0,1,20,15,208,2,9,10,214,227,139,36,56,15,240,263,168,41,70,0.023,0.088,0.108,0.028,0.161,0,0,4.6,10.4,13.867,0,0,0,0,0.333,4.6,0.067,1.333,1,13.867,0.6,0,0,0,0,0,0,0,0,0,0,0,0,16,10,178,1,9,9,25,111,66,12,50,10,42,179,105,21,79,0,0.144,0.152,0,0.18,0,0,0,11.125,17.8,0,0,0,0,0,NA,0,1.6,1,17.8,0.9
2021,00-0035448,D.Crockett,DEN,RB,0,0,0,45,506,6,39,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.333,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,22,9,6,5,2,1,238,213,133,30,67,0.045,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,7,4,1,3,1,50,164,96,33,49,0.25,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0
2021,00-0035500,G.Dortch,ARI,WR,0,3,NA,55,464,6,62,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.076,-0.131,0,0,0,0,0.333,0.667,NA,NA,NA,0,0,0,0,0,0,0,1,24,0,0,1,2,2,5,0,0,1,35,24,17,4,5,2,272,217,153,28,57,0.029,0.083,0.118,0.25,0,0,0,24,2.5,2.5,0,0,0,0,0.5,24,0.5,1,1,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,00-0035510,J.Smith,NYJ,WR,0,17,NA,50,457,20,216,8,NA,0,0,NA,NA,NA,NA,NA,NA,7,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.169,0,-0.531,1.208,0.206,-0.112,0.118,0,0.059,0.176,0.235,0.412,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,1,14,0,1,1,51,56,32,4,21,4,217,239,145,25,64,0,0.107,0.031,0,0.048,0,0,0,2.333,14,0,0,0,0,0,NA,0,1.5,0.25,3.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,6,4,41,0,2,2,7,44,23,5,14,4,38,174,81,22,55,0,0.136,0.174,0,0.143,0,0,0,6.833,10.25,0,0,0,0,0,NA,0,1.5,1,10.25,0.5
2021,00-0035535,D.Slayton,NYG,WR,0,58,NA,26,449,15,340,13,NA,0,0,NA,NA,NA,NA,NA,NA,12,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.315,0.291,0.239,-0.646,0.558,-0.289,0.086,0.069,0.086,0.276,0.069,0.414,NA,NA,NA,0,0,0,0,0,0,0,1,-13,0,0,0,22,11,133,0,6,6,108,135,82,12,32,9,208,247,151,24,61,0.009,0.163,0.134,0,0.188,0,0,-13,6.045,12.091,0,0,0,0,0.111,-13,0,2.444,1.222,14.778,0.667,0,0,0,0,0,0,0,0,0,0,0,0,14,6,95,1,2,2,34,99,51,21,32,9,55,175,86,29,55,0,0.141,0.118,0,0.062,0,0,0,6.786,15.833,0,0,0,0,0,NA,0,1.556,0.667,10.556,0.222
2021,00-0035537,T.Johnson,NYJ,RB,8,54,62,50,457,39,403,15,4.133,0.16,0.205,0.136,0.154,NA,NA,NA,NA,13,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,61,0.082,0,0,0,0,0,0,0,31,120,0,0,2,17,12,139,0,6,8,172,209,128,18,55,14,217,239,145,25,64,0.18,0.081,0.094,0.111,0.109,0,0,3.871,8.176,11.583,0,0,0,0,2.214,3.871,0.143,1.214,0.857,9.929,0.429,0,0,0,0,0,0,0,8,53,0,0,4,17,13,126,1,8,12,30,148,67,17,47,14,38,174,81,22,55,0.267,0.115,0.194,0.235,0.17,0,0,6.625,7.412,9.692,0,0,0,0,0.571,6.625,0.286,1.214,0.929,9,0.571
2021,00-0035567,C.Reynolds,DET,RB,3,8,11,29,531,10,150,5,2.2,0.103,0.3,0.021,0.073,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,55,0.127,0,0,0,0,0,0,0,24,91,0,0,1,1,1,4,0,0,1,54,49,36,4,14,4,219,239,156,32,61,0.444,0.02,0.028,0.25,0,0,0,3.792,4,4,0,0,0,0,6,3.792,0.25,0.25,0.25,1,0,0,0,0,0,0,0,0,10,48,0,0,5,3,3,23,0,1,6,21,33,21,11,11,4,62,151,84,27,47,0.476,0.091,0.143,0.455,0.091,0,0,4.8,7.667,7.667,0,0,0,0,2.5,4.8,1.25,0.75,0.75,5.75,0.25
2021,00-0035594,T.Homer,SEA,RB,2,20,22,28,413,25,296,12,1.833,0.071,0.08,0.053,0.074,NA,NA,NA,NA,10,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,0.048,0,0,0,0,0,0,0,6,17,0,0,0,6,6,67,0,3,3,99,91,61,12,27,7,228,198,128,24,57,0.061,0.066,0.098,0,0.111,0,0,2.833,11.167,11.167,0,0,0,0,0.857,2.833,0,0.857,0.857,9.571,0.429,0,0,0,0,0,0,0,8,66,0,0,3,12,9,90,0,5,8,28,86,39,15,25,10,46,147,68,23,49,0.286,0.14,0.231,0.2,0.2,0,0,8.25,7.5,10,0,0,0,0,0.8,8.25,0.3,1.2,0.9,9,0.5
2021,00-0035602,A.Bachman,NYG,WR,0,0,NA,26,449,0,27,1,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,00-0035628,D.Johnson,CLE,RB,7,25,32,43,526,23,364,12,2.667,0.163,0.304,0.061,0.088,NA,NA,NA,NA,11,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,100,0.07,0,0,0,0,0,0,0,51,285,1,0,9,7,6,49,0,1,10,166,140,82,31,38,11,258,210,131,40,62,0.307,0.05,0.073,0.29,0.026,0,0,5.588,7,8.167,0,0,0,0,4.636,5.588,0.818,0.636,0.545,4.455,0.091,0,0,0,0,0,0,0,14,94,0,0,5,10,8,46,0,3,8,37,100,49,22,32,11,64,149,69,37,46,0.378,0.1,0.163,0.227,0.094,0,0,6.714,4.6,5.75,0,0,0,0,1.273,6.714,0.455,0.909,0.727,4.182,0.273
2021,00-0035640,D.Metcalf,SEA,WR,0,129,NA,28,413,28,413,17,NA,0,0,NA,NA,NA,NA,NA,NA,11,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,-0.238,-0.648,0.666,0.014,0.794,0.255,0.163,0.016,0.132,0.333,0.163,0.194,NA,NA,NA,0,0,0,0,0,0,0,1,6,0,0,0,49,31,331,3,15,15,212,190,123,22,55,16,228,198,128,24,57,0.005,0.258,0.252,0,0.273,0,0,6,6.755,10.677,0,0,0,0,0.062,6,0,3.062,1.938,20.688,0.938,0,0,0,0,0,0,0,0,0,0,0,0,38,19,300,2,16,16,43,140,68,21,49,16,46,147,68,23,49,0,0.271,0.279,0,0.327,0,0,0,7.895,15.789,0,0,0,0,0,NA,0,2.375,1.188,18.75,1
2021,00-0035645,G.Olszewski,NE,WR,0,3,NA,51,520,18,117,4,NA,0,0,NA,NA,NA,NA,NA,NA,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.233,0.222,0,0,0,0,0.333,0.667,NA,NA,NA,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,14,11,4,3,2,1,263,216,144,38,68,0.071,0,0,0,0,0,0,9,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,1,1,3,9,5,2,5,1,60,149,88,30,61,0,0.111,0.2,0,0.2,0,0,0,22,22,0,0,0,0,0,NA,0,1,1,22,1
2021,00-0035657,D.Harris,NE,RB,30,21,51,51,520,46,463,15,3.4,0.588,0.652,0.098,0.11,NA,NA,NA,NA,12,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,202,0.094,0,0,0,0,0,0,0,122,540,5,1,16,13,12,96,0,3,19,227,192,129,29,59,15,263,216,144,38,68,0.537,0.068,0.093,0.552,0.051,0,0,4.426,7.385,8,0,0,0,0,8.133,4.426,1.067,0.867,0.8,6.4,0.2,0,0,0,0,0,0,0,13,92,3,0,9,0,0,0,0,0,9,42,71,41,20,29,9,60,149,88,30,61,0.31,0,0,0.45,0,0,0,7.077,0,0,0,0,0,0,1.444,7.077,1,0,0,0,0
2021,00-0035659,T.McLaurin,WAS,WR,0,130,NA,48,527,48,527,17,NA,0,0,NA,NA,NA,NA,NA,NA,14,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0.484,0.773,-0.805,-0.261,0.548,0.125,0.154,0.069,0.115,0.231,0.154,0.277,NA,NA,NA,0,0,0,0,0,0,0,1,12,0,0,1,54,39,598,4,25,26,227,222,149,36,71,16,240,235,155,38,74,0.004,0.243,0.262,0.028,0.352,0,0,12,11.074,15.333,0,0,0,0,0.062,12,0.062,3.375,2.438,37.375,1.562,0,0,0,0,0,0,0,0,0,0,0,0,33,10,166,1,8,8,66,158,81,37,50,17,66,158,81,37,50,0,0.209,0.123,0,0.16,0,0,0,5.03,16.6,0,0,0,0,0,NA,0,1.941,0.588,9.765,0.471
2021,00-0035662,M.Brown,BAL,WR,0,147,NA,39,406,38,370,16,NA,0,0,NA,NA,NA,NA,NA,NA,14,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044,0.427,-0.076,-0.231,0.441,0.082,0.068,0.089,0.13,0.178,0.151,0.384,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,54,37,470,2,17,17,251,256,159,42,76,16,268,271,170,43,79,0,0.211,0.233,0,0.224,0,0,0,8.704,12.703,0,0,0,0,0,NA,0,3.375,2.312,29.375,1.062,0,0,0,0,0,0,0,1,5,0,0,1,36,21,193,2,9,10,57,122,60,25,36,14,69,156,80,31,51,0.018,0.295,0.35,0.04,0.25,0,0,5,5.361,9.19,0,0,0,0,0.071,5,0.071,2.571,1.5,13.786,0.643
2021,00-0035664,D.Henderson,LA,RB,13,40,53,40,447,25,314,12,4.417,0.325,0.52,0.119,0.169,NA,NA,NA,NA,4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,149,0.04,0,0,0,0,0,0,0,88,425,3,0,13,22,19,118,1,4,17,153,165,110,20,52,11,238,243,159,31,72,0.575,0.133,0.173,0.65,0.077,0,0,4.83,5.364,6.211,0,0,0,0,8,4.83,1.182,2,1.727,10.727,0.364,0,0,0,0,0,0,0,15,54,0,0,5,4,2,7,0,0,5,27,67,35,6,28,8,48,157,92,16,74,0.556,0.06,0.057,0.833,0,0,0,3.6,1.75,3.5,0,0,0,0,1.875,3.6,0.625,0.5,0.25,0.875,0
2021,00-0035676,A.Brown,TEN,WR,0,105,NA,44,587,33,421,13,NA,0,0,NA,NA,NA,NA,NA,NA,10,0,0,NA,0,NA,NA,NA,0,0,-0.742,0,0,-0.51,2.035,-0.667,0.06,0.223,0.341,0.285,0.048,0.019,0.133,0.238,0.295,0.267,NA,NA,NA,1,0,0,0,0,0,0,1,3,0,0,0,45,25,431,3,20,20,217,147,94,24,45,13,299,194,120,36,56,0.005,0.306,0.266,0,0.444,0,0,3,9.578,17.24,0.077,0,0,0,0.077,3,0,3.462,1.923,33.154,1.538,0,0,0,0,0,0,0,1,7,0,0,1,32,22,240,1,15,16,30,128,81,21,51,12,56,180,109,37,66,0.033,0.25,0.272,0.048,0.294,0,0,7,7.5,10.909,0,0,0,0,0.083,7,0.083,2.667,1.833,20,1.25
2021,00-0035685,D.Montgomery,CHI,RB,24,51,75,44,460,35,345,13,5.769,0.545,0.686,0.163,0.217,NA,NA,NA,NA,8,2,0,0,0,0,0,0,0,0,0,0,-3.177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,225,0.111,0,0,0,0,0,0,0,131,481,4,0,16,20,17,120,0,8,24,184,174,103,24,51,13,254,215,128,31,64,0.712,0.115,0.165,0.667,0.157,0,0,3.672,6,7.059,0,0,0,0,10.077,3.672,1.231,1.538,1.308,9.231,0.615,0,0,0,0,0,0,0,17,28,1,0,8,13,10,84,0,5,13,34,125,66,16,38,12,53,164,85,24,51,0.5,0.104,0.152,0.5,0.132,0,0,1.647,6.462,8.4,0,0,0,0,1.417,1.647,0.667,1.083,0.833,7,0.417
2021,00-0035700,J.Jacobs,LV,RB,21,64,85,36,492,30,421,15,5.667,0.583,0.7,0.173,0.202,NA,NA,NA,NA,4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,217,0.074,0,0,0,0,0,0,0,124,449,8,1,14,34,30,186,0,6,20,184,238,165,20,59,15,222,266,181,25,68,0.674,0.143,0.182,0.7,0.102,0,0,3.621,5.471,6.2,0,0,0,0,8.267,3.621,0.933,2.267,2,12.4,0.4,0,0,0,0,0,0,0,12,24,0,0,6,5,4,14,0,0,6,30,114,59,15,37,12,45,161,87,20,57,0.4,0.044,0.068,0.4,0,0,0,2,2.8,3.5,0,0,0,0,1,2,0.5,0.417,0.333,1.167,0
2021,00-0035704,D.Lock,DEN,QB,2,1,NA,45,506,17,169,6,NA,0.044,0.118,NA,NA,120,2,-3.309,0.017,4,0,0,NA,0,NA,NA,NA,0.704,-0.834,-0.1,0.123,0.181,-0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,22,339,1,0,4,12,0,0,0,0,0,0,0,0,0,0,12,84,62,35,9,20,6,238,213,133,30,67,0,0,0,0,0,8.692,15.409,0,0,0,6.5,3.667,56.5,2,0,NA,0,0,0,0,0,33,16,168,0,1,2,7,6,45,1,0,4,0,0,0,0,0,11,18,56,28,15,14,6,50,164,96,33,49,0.333,0,0,0.267,0,5.091,10.5,7.5,0,0,5.5,2.667,28,1.167,1,7.5,0.667,0,0,0,0
2021,00-0035710,D.Jones,NYG,QB,7,1,NA,26,449,23,250,11,NA,0.269,0.304,NA,NA,384,10,-0.844,0.026,9,0,0,NA,0,NA,NA,NA,1.27,0.982,0.141,-0.04,0.17,-0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,107,1084,4,4,3,44,25,91,1,1,4,1,1,16,0,1,49,133,172,118,17,51,11,208,247,151,24,61,0.188,0.006,0.008,0.235,0.02,6.994,10.131,3.64,16,16,14.091,9.727,98.545,4,2.273,3.64,0.364,0.091,0.091,1.455,0.091,106,55,733,2,0,9,35,11,49,0,0,4,0,0,0,0,0,39,29,109,56,14,36,11,55,175,86,29,55,0.379,0,0,0.286,0,6.915,13.327,4.455,0,0,9.636,5,66.636,3.182,1,4.455,0.364,0,0,0,0
2021,00-0035715,D.Gore,KC,RB,2,9,11,42,447,24,225,8,1.375,0.048,0.083,0.025,0.049,NA,NA,NA,NA,7,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,51,0.098,0,0,0,0,0,0,0,34,193,2,0,5,3,3,19,0,0,5,113,98,60,14,26,7,249,278,168,39,78,0.301,0.031,0.05,0.357,0,0,0,5.676,6.333,6.333,0,0,0,0,4.857,5.676,0.714,0.429,0.429,2.714,0,0,0,0,0,0,0,0,4,19,0,0,1,2,2,23,0,2,3,15,45,26,9,19,5,43,162,99,30,77,0.267,0.044,0.077,0.111,0.105,0,0,4.75,11.5,11.5,0,0,0,0,0.8,4.75,0.2,0.4,0.4,4.6,0.4
2021,00-0035719,D.Samuel,SF,WR,9,121,NA,39,455,35,427,16,NA,0.231,0.257,NA,NA,NA,NA,NA,NA,13,0,0,NA,0,NA,NA,NA,0,0,2.476,0,0,-0.458,1.134,1.501,1.681,0.441,0.283,-0.014,0.058,0.033,0.083,0.24,0.355,0.231,NA,NA,NA,2,1,24,1,0,0,1,27,121,3,0,6,55,36,671,4,25,32,263,198,130,45,73,16,274,214,141,45,79,0.103,0.278,0.277,0.133,0.342,12,24,4.481,12.2,18.639,0.125,0.062,1.5,0.062,1.688,4.481,0.375,3.438,2.25,41.938,1.562,0,0,0,0,0,0,0,6,29,1,0,3,31,18,331,1,12,15,57,132,76,25,52,16,59,140,80,25,55,0.105,0.235,0.237,0.12,0.231,0,0,4.833,10.677,18.389,0,0,0,0,0.375,4.833,0.188,1.938,1.125,20.688,0.75
2021,00-0035752,C.Streveler,ARI,QB,0,0,NA,55,464,1,57,2,NA,0,0,NA,NA,11,0,-8.501,0,1,0,0,NA,0,NA,NA,NA,0,0,0,0.008,0.953,-0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,28,21,13,3,4,2,272,217,153,28,57,0.036,0,0,0,0,1.8,3,2,0,0,2.5,1.5,4.5,0,0.5,2,0,0,0,0,0,2,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,8,4,2,2,1,71,150,88,40,60,0,0,0,0,0,12,12,0,0,0,2,2,24,1,0,NA,0,0,0,0,0
2021,00-0035760,J.Patrick,SF,RB,0,0,0,39,455,1,25,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,13,18,11,1,8,1,274,214,141,45,79,0.077,0,0,0,0,0,0,8,0,0,0,0,0,0,1,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,00-0035806,J.Hasty,SF,RB,3,29,32,39,455,20,253,10,3.2,0.077,0.15,0.07,0.126,NA,NA,NA,NA,8,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,0.062,0,0,0,0,0,0,0,8,49,1,0,3,7,7,35,0,0,3,90,80,60,17,30,6,274,214,141,45,79,0.089,0.088,0.117,0.176,0,0,0,6.125,5,5,0,0,0,0,1.333,6.125,0.5,1.167,1.167,5.833,0,0,0,0,0,0,0,0,5,8,0,0,1,12,8,64,0,4,5,32,58,41,12,25,8,59,140,80,25,55,0.156,0.207,0.195,0.083,0.16,0,0,1.6,5.333,8,0,0,0,0,0.625,1.6,0.125,1.5,1,8,0.5
2021,00-0035831,J.Robinson,JAX,RB,17,46,63,34,390,32,316,14,4.5,0.5,0.531,0.162,0.199,NA,NA,NA,NA,11,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,164,0.073,0,0,0,0,0,0,0,92,389,7,0,17,18,12,85,0,3,20,165,210,128,27,43,14,206,241,151,30,51,0.558,0.086,0.094,0.63,0.07,0,0,4.228,4.722,7.083,0,0,0,0,6.571,4.228,1.214,1.286,0.857,6.071,0.214,0,0,0,0,0,0,0,10,37,0,0,6,8,5,30,0,1,7,33,92,46,18,29,10,46,166,79,20,56,0.303,0.087,0.109,0.333,0.034,0,0,3.7,3.75,6,0,0,0,0,1,3.7,0.6,0.8,0.5,3,0.1
